0	-0.0783107
0.002	-0.385633
0.004	-0.162899
0.006	-0.315171
0.008	-0.196535
0.01	-0.279706
0.012	0.0552205
0.014	-0.362367
0.016	-0.153195
0.018	-0.239459
0.02	-0.125543
0.022	-0.372094
0.024	-0.102453
0.026	-0.275786
0.028	-0.0988391
0.03	-0.17162
0.032	-0.0773352
0.034	-0.221988
0.036	-0.00178083
0.038	-0.22645
0.04	-0.0767223
0.042	-0.356844
0.044	-0.0872916
0.046	-0.225665
0.048	-0.168795
0.05	-0.197316
0.052	-0.0037746
0.054	-0.273175
0.056	-0.0356958
0.058	-0.197568
0.06	-0.0770985
0.062	-0.317577
0.064	0.0358626
0.066	-0.154174
0.068	-0.176058
0.07	-0.243805
0.072	-0.0243996
0.074	-0.176068
0.076	-0.047724
0.078	-0.165693
0.08	-0.0506591
0.082	-0.20917
0.084	-0.0904273
0.086	-0.315812
0.088	-0.0639799
0.09	-0.201124
0.092	-0.0294103
0.094	-0.252039
0.096	-0.106675
0.098	-0.264469
0.1	-0.107062
0.102	-0.222205
0.104	-0.0644054
0.106	-0.264845
0.108	-0.120304
0.11	-0.216915
0.112	-0.0263275
0.114	-0.158373
0.116	-0.0587874
0.118	-0.18043
0.12	0.00234072
0.122	-0.324944
0.124	-0.0861508
0.126	-0.24223
0.128	-0.0818112
0.13	-0.157073
0.132	-0.0597096
0.134	-0.163835
0.136	-0.0865981
0.138	-0.187687
0.14	-0.0250268
0.142	-0.27314
0.144	-0.151701
0.146	-0.19536
0.148	-0.146302
0.15	-0.190378
0.152	-0.0596369
0.154	-0.214144
0.156	-0.0569811
0.158	-0.188681
0.16	-0.166199
0.162	-0.421189
0.164	-0.114502
0.166	-0.266921
0.168	-0.0758526
0.17	-0.215355
0.172	-0.00317734
0.174	-0.260822
0.176	-0.137737
0.178	-1.18122
0.18	8.47146
0.182	6.05289
0.184	5.09707
0.186	4.15599
0.188	3.90828
0.19	3.6308
0.192	3.4529
0.194	3.07037
0.196	3.02222
0.198	2.83234
0.2	2.73408
0.202	2.4808
0.204	2.65964
0.206	2.40137
0.208	2.47193
0.21	2.41674
0.212	2.65866
0.214	2.3414
0.216	2.49452
0.218	2.40586
0.22	2.52187
0.222	2.28631
0.224	2.41712
0.226	2.275
0.228	2.29584
0.23	2.26984
0.232	2.47059
0.234	2.38201
0.236	2.45097
0.238	2.35909
0.24	2.47002
0.242	2.34793
0.244	2.41497
0.246	2.34071
0.248	2.39552
0.25	2.35469
0.252	2.50299
0.254	2.34527
0.256	2.47079
0.258	2.33717
0.26	2.39192
0.262	2.14803
0.264	2.43294
0.266	2.27199
0.268	2.40431
0.27	2.31158
0.272	2.56694
0.274	2.39489
0.276	2.46941
0.278	2.36323
0.28	2.48584
0.282	2.32813
0.284	2.50934
0.286	2.37385
0.288	2.47046
0.29	2.36739
0.292	2.49217
0.294	2.40984
0.296	2.38784
0.298	2.38445
0.3	2.49118
0.302	2.22757
0.304	2.30267
0.306	2.36198
0.308	2.42275
0.31	2.30888
0.312	2.42412
0.314	2.37473
0.316	2.46548
0.318	2.36285
0.32	2.42668
0.322	2.37435
0.324	2.47703
0.326	2.36374
0.328	2.37244
0.33	2.25831
0.332	2.42261
0.334	2.33481
0.336	2.38811
0.338	2.33731
0.34	2.35308
0.342	2.18213
0.344	2.46898
0.346	2.30365
0.348	2.3528
0.35	2.35749
0.352	2.4943
0.354	2.35703
0.356	2.40545
0.358	2.33939
0.36	2.41891
0.362	2.34937
0.364	2.41308
0.366	2.38056
0.368	2.3244
0.37	2.31093
0.372	2.51591
0.374	2.3888
0.376	2.45523
0.378	2.46494
0.38	2.50598
0.382	2.27768
0.384	2.3071
0.386	2.22832
0.388	2.45848
0.39	2.29072
0.392	2.40852
0.394	2.45384
0.396	2.51944
0.398	2.52448
0.4	2.48611
0.402	2.39254
0.404	2.49841
0.406	2.36044
0.408	2.42118
0.41	2.33587
0.412	2.43312
0.414	2.30931
0.416	2.43515
0.418	2.41183
0.42	2.48029
0.422	2.3925
0.424	2.36815
0.426	2.38411
0.428	2.46392
0.43	2.38283
0.432	2.49874
0.434	2.42499
0.436	2.54568
0.438	2.39428
0.44	2.50741
0.442	2.29693
0.444	2.50318
0.446	2.35711
0.448	2.33669
0.45	2.4192
0.452	2.55476
0.454	2.41274
0.456	2.5492
0.458	2.47138
0.46	2.55682
0.462	2.39774
0.464	2.52171
0.466	2.40665
0.468	2.38788
0.47	2.43567
0.472	2.57722
0.474	2.4432
0.476	2.53663
0.478	2.53293
0.48	2.52417
0.482	2.38382
0.484	2.52322
0.486	2.31375
0.488	2.50413
0.49	2.53109
0.492	2.6146
0.494	2.48214
0.496	2.49312
0.498	2.48909
0.5	2.4996
0.502	2.42933
0.504	2.49628
0.506	2.39306
0.508	2.4646
0.51	2.39967
0.512	2.60994
0.514	2.50127
0.516	2.52774
0.518	2.62793
0.52	2.59036
0.522	2.53584
0.524	2.58955
0.526	2.4172
0.528	2.49265
0.53	2.44872
0.532	2.64873
0.534	2.61705
0.536	2.48103
0.538	2.47818
0.54	2.48811
0.542	2.33647
0.544	2.38834
0.546	2.46854
0.548	2.51747
0.55	2.49895
0.552	2.64074
0.554	2.49432
0.556	2.59512
0.558	2.59447
0.56	2.54248
0.562	2.48817
0.564	2.57793
0.566	2.4812
0.568	2.60609
0.57	2.4351
0.572	2.69756
0.574	2.55748
0.576	2.56781
0.578	2.62011
0.58	2.69229
0.582	2.55526
0.584	2.64996
0.586	2.46336
0.588	2.59916
0.59	2.58231
0.592	2.57069
0.594	2.48409
0.596	2.65505
0.598	2.52613
0.6	2.59912
0.602	2.52729
0.604	2.44974
0.606	2.52526
0.608	2.49427
0.61	2.5045
0.612	2.7388
0.614	2.58967
0.616	2.64291
0.618	2.62703
0.62	2.59748
0.622	2.66241
0.624	2.53938
0.626	2.54456
0.628	2.47249
0.63	2.45019
0.632	2.60609
0.634	2.60975
0.636	2.63781
0.638	2.68582
0.64	2.63142
0.642	2.47712
0.644	2.48064
0.646	2.4812
0.648	2.48398
0.65	2.63653
0.652	2.63835
0.654	2.58433
0.656	2.58339
0.658	2.54233
0.66	2.6066
0.662	2.42197
0.664	2.63199
0.666	2.51375
0.668	2.60108
0.67	2.56915
0.672	2.56354
0.674	2.64656
0.676	2.63491
0.678	2.55573
0.68	2.72996
0.682	2.58195
0.684	2.66909
0.686	2.58274
0.688	2.63029
0.69	2.55108
0.692	2.64336
0.694	2.63987
0.696	2.6924
0.698	2.76639
0.7	2.63177
0.702	2.69353
0.704	2.6099
0.706	2.62037
0.708	2.61891
0.71	2.60658
0.712	2.72098
0.714	2.72798
0.716	2.70225
0.718	2.76893
0.72	2.72193
0.722	2.63952
0.724	2.74186
0.726	2.60397
0.728	2.56106
0.73	2.62854
0.732	2.64325
0.734	2.68205
0.736	2.68875
0.738	2.62601
0.74	2.67942
0.742	2.72692
0.744	2.6825
0.746	2.67605
0.748	2.61377
0.75	2.70013
0.752	2.69363
0.754	2.76108
0.756	2.74535
0.758	2.78475
0.76	2.71663
0.762	2.69733
0.764	2.64718
0.766	2.62194
0.768	2.5937
0.77	2.69587
0.772	2.76832
0.774	2.79744
0.776	2.70316
0.778	2.75207
0.78	2.74536
0.782	2.66377
0.784	2.61692
0.786	2.57521
0.788	2.71755
0.79	2.68141
0.792	2.69999
0.794	2.65039
0.796	2.82494
0.798	2.77812
0.8	2.80105
0.802	2.59742
0.804	2.77429
0.806	2.74962
0.808	2.79841
0.81	2.75161
0.812	2.82935
0.814	2.80369
0.816	2.81946
0.818	2.68926
0.82	2.93413
0.822	2.80398
0.824	2.77547
0.826	2.92361
0.828	2.76819
0.83	2.82887
0.832	2.86397
0.834	2.85976
0.836	2.93562
0.838	2.98075
0.84	2.99983
0.842	2.9411
0.844	2.95002
0.846	2.84268
0.848	2.83476
0.85	2.92172
0.852	2.92767
0.854	2.85334
0.856	2.944
0.858	2.81187
0.86	2.88116
0.862	2.8116
0.864	2.87555
0.866	2.80593
0.868	2.80624
0.87	2.75979
0.872	2.89158
0.874	3.00273
0.876	3.01778
0.878	2.94757
0.88	2.89005
0.882	2.88788
0.884	3.00643
0.886	2.94597
0.888	2.86978
0.89	2.98414
0.892	3.01679
0.894	2.98997
0.896	3.04196
0.898	3.01926
0.9	3.00445
0.902	2.99897
0.904	2.93382
0.906	2.96546
0.908	2.9866
0.91	2.92782
0.912	3.03291
0.914	3.01346
0.916	3.04022
0.918	3.0824
0.92	3.25077
0.922	3.10049
0.924	3.04483
0.926	3.08635
0.928	2.99253
0.93	3.09544
0.932	3.19463
0.934	3.0471
0.936	3.16119
0.938	3.17094
0.94	3.14518
0.942	2.99042
0.944	3.08214
0.946	3.15375
0.948	2.98529
0.95	3.16937
0.952	3.13234
0.954	3.16017
0.956	3.09625
0.958	3.15676
0.96	3.13562
0.962	3.02875
0.964	3.06443
0.966	3.00135
0.968	2.99858
0.97	3.1074
0.972	3.13875
0.974	3.13437
0.976	3.129
0.978	3.16105
0.98	3.195
0.982	3.27989
0.984	3.11771
0.986	3.05746
0.988	3.10547
0.99	3.25037
0.992	3.2119
0.994	3.2394
0.996	3.29378
0.998	3.29802
1	3.33972
1.002	3.37963
1.004	3.2103
1.006	3.21543
1.008	3.18239
1.01	3.12913
1.012	3.40373
1.014	3.34937
1.016	3.3394
1.018	3.3322
1.02	3.41104
1.022	3.2392
1.024	3.25183
1.026	3.28396
1.028	3.30077
1.03	3.22962
1.032	3.36179
1.034	3.38278
1.036	3.36987
1.038	3.35935
1.04	3.30855
1.042	3.44846
1.044	3.34785
1.046	3.40883
1.048	3.37519
1.05	3.35417
1.052	3.50727
1.054	3.51323
1.056	3.54187
1.058	3.33799
1.06	3.54974
1.062	3.33458
1.064	3.29121
1.066	3.4002
1.068	3.34278
1.07	3.44047
1.072	3.47297
1.074	3.42015
1.076	3.40782
1.078	3.51515
1.08	3.4976
1.082	3.47561
1.084	3.3297
1.086	3.42734
1.088	3.38037
1.09	3.31928
1.092	3.44474
1.094	3.43696
1.096	3.33369
1.098	3.54071
1.1	3.52099
1.102	3.36354
1.104	3.38505
1.106	3.38358
1.108	3.42442
1.11	3.4562
1.112	3.53935
1.114	3.53431
1.116	3.48618
1.118	3.56281
1.12	3.57704
1.122	3.47163
1.124	3.54499
1.126	3.58482
1.128	3.49264
1.13	3.55658
1.132	3.61181
1.134	3.6735
1.136	3.51874
1.138	3.50048
1.14	3.65574
1.142	3.50121
1.144	3.46622
1.146	3.57793
1.148	3.52593
1.15	3.39289
1.152	3.67671
1.154	3.61411
1.156	3.53119
1.158	3.66657
1.16	3.62093
1.162	3.5812
1.164	3.64484
1.166	3.56774
1.168	3.59995
1.17	3.50434
1.172	3.67991
1.174	3.57463
1.176	3.58636
1.178	3.77066
1.18	3.56478
1.182	3.62655
1.184	3.46871
1.186	3.43833
1.188	3.47799
1.19	3.61972
1.192	3.727
1.194	3.70895
1.196	3.6985
1.198	3.62058
1.2	3.7206
1.202	3.47743
1.204	3.46714
1.206	3.56719
1.208	3.61299
1.21	3.53826
1.212	3.73583
1.214	3.71742
1.216	3.77089
1.218	3.73045
1.22	3.76869
1.222	3.74015
1.224	3.57156
1.226	3.66349
1.228	3.68675
1.23	3.61439
1.232	3.72834
1.234	3.71111
1.236	3.82022
1.238	3.86007
1.24	3.74854
1.242	3.76404
1.244	3.68128
1.246	3.67586
1.248	3.70226
1.25	3.74402
1.252	3.77171
1.254	3.98975
1.256	3.85856
1.258	3.81365
1.26	3.77937
1.262	3.7706
1.264	3.75041
1.266	3.83477
1.268	3.86073
1.27	3.89512
1.272	3.99117
1.274	4.08985
1.276	3.91477
1.278	3.87514
1.28	3.95937
1.282	3.99919
1.284	3.93804
1.286	3.8957
1.288	3.83583
1.29	3.97801
1.292	3.8853
1.294	3.85751
1.296	3.98184
1.298	3.98719
1.3	4.00761
1.302	3.83614
1.304	3.96666
1.306	3.89841
1.308	3.94205
1.31	3.91792
1.312	4.08356
1.314	4.05069
1.316	4.09799
1.318	4.14077
1.32	4.1029
1.322	3.94845
1.324	3.99048
1.326	3.9374
1.328	3.854
1.33	4.15588
1.332	4.05187
1.334	4.07776
1.336	4.04651
1.338	4.07346
1.34	4.13805
1.342	4.10637
1.344	4.01324
1.346	4.11438
1.348	4.12042
1.35	4.22693
1.352	4.16417
1.354	4.17438
1.356	4.24946
1.358	4.18452
1.36	4.15232
1.362	4.09165
1.364	4.1773
1.366	4.09298
1.368	3.94802
1.37	4.10044
1.372	4.21866
1.374	4.2746
1.376	4.22063
1.378	4.21997
1.38	4.24027
1.382	4.28881
1.384	4.10984
1.386	4.08246
1.388	4.15758
1.39	4.35604
1.392	4.2324
1.394	4.31581
1.396	4.31981
1.398	4.38538
1.4	4.32338
1.402	4.38216
1.404	4.22136
1.406	4.22918
1.408	4.18373
1.41	4.208
1.412	4.36108
1.414	4.39138
1.416	4.38775
1.418	4.26536
1.42	4.38561
1.422	4.3824
1.424	4.32918
1.426	4.40198
1.428	4.30905
1.43	4.26259
1.432	4.4034
1.434	4.33429
1.436	4.53174
1.438	4.45551
1.44	4.50362
1.442	4.28973
1.444	4.36911
1.446	4.26664
1.448	4.37572
1.45	4.35762
1.452	4.4244
1.454	4.63497
1.456	4.47975
1.458	4.45471
1.46	4.5382
1.462	4.45208
1.464	4.54808
1.466	4.35535
1.468	4.39691
1.47	4.39806
1.472	4.42534
1.474	4.61155
1.476	4.61571
1.478	4.53855
1.48	4.70596
1.482	4.55467
1.484	4.39589
1.486	4.5254
1.488	4.43607
1.49	4.62242
1.492	4.57138
1.494	4.77174
1.496	4.69119
1.498	4.599
1.5	4.70886
1.502	4.64774
1.504	4.63925
1.506	4.53611
1.508	4.65505
1.51	4.59048
1.512	4.59972
1.514	4.81353
1.516	4.77326
1.518	4.73928
1.52	4.77741
1.522	4.65767
1.524	4.45999
1.526	4.63342
1.528	4.64341
1.53	4.76617
1.532	4.775
1.534	4.9356
1.536	4.76436
1.538	4.83165
1.54	4.83293
1.542	4.8433
1.544	4.69262
1.546	4.79439
1.548	4.77024
1.55	4.80483
1.552	4.92216
1.554	4.96199
1.556	4.89882
1.558	4.81522
1.56	4.88234
1.562	4.83341
1.564	4.67238
1.566	4.80829
1.568	4.89434
1.57	5.00107
1.572	4.92247
1.574	5.12851
1.576	5.04922
1.578	5.07617
1.58	5.04558
1.582	4.97944
1.584	4.8788
1.586	4.85051
1.588	4.87554
1.59	4.85225
1.592	5.06525
1.594	5.06543
1.596	5.05961
1.598	4.99665
1.6	5.1185
1.602	5.12458
1.604	5.05166
1.606	4.9106
1.608	5.1027
1.61	5.1259
1.612	5.13887
1.614	5.02342
1.616	5.02275
1.618	5.03193
1.62	5.06697
1.622	5.1866
1.624	5.00841
1.626	5.2588
1.628	5.07305
1.63	5.19846
1.632	5.13704
1.634	5.24365
1.636	5.28005
1.638	5.19156
1.64	5.11721
1.642	5.20231
1.644	5.1631
1.646	5.04602
1.648	5.11004
1.65	5.2271
1.652	5.44659
