0	-0.581729
0.002	-0.609586
0.004	-0.584803
0.006	-0.438603
0.008	-0.391376
0.01	-0.418339
0.012	-0.513519
0.014	-0.307257
0.016	-0.668727
0.018	-0.717863
0.02	-0.854488
0.022	-0.559401
0.024	-0.441991
0.026	-0.328961
0.028	-0.404719
0.03	-0.407369
0.032	-0.448306
0.034	-0.348261
0.036	-0.441576
0.038	-0.564558
0.04	-0.586988
0.042	-0.423673
0.044	-0.48405
0.046	-0.461171
0.048	-0.249579
0.05	-0.214497
0.052	-0.349563
0.054	-0.35841
0.056	-0.545209
0.058	-0.533524
0.06	-0.6073
0.062	-0.470418
0.064	-0.240358
0.066	-0.227972
0.068	-0.268378
0.07	-0.227282
0.072	-0.26533
0.074	-0.0376817
0.076	-0.487041
0.078	-0.608836
0.08	-0.294715
0.082	-0.43218
0.084	-0.375746
0.086	-0.354834
0.088	-0.385725
0.09	-0.400897
0.092	-0.503391
0.094	-0.407252
0.096	-0.731702
0.098	-0.578291
0.1	-0.831268
0.102	-0.592606
0.104	-0.566385
0.106	-0.578096
0.108	-0.37791
0.11	-0.310343
0.112	-0.571185
0.114	-0.450012
0.116	-0.7151
0.118	-0.664249
0.12	-0.574754
0.122	-0.646034
0.124	-0.548305
0.126	-0.44422
0.128	-0.439835
0.13	-0.443963
0.132	-0.426939
0.134	-0.312413
0.136	-0.721149
0.138	-0.772724
0.14	-0.675589
0.142	-0.481851
0.144	-0.705773
0.146	-0.552493
0.148	-0.543317
0.15	-0.423666
0.152	-0.421415
0.154	-0.35175
0.156	-0.524283
0.158	-0.662368
0.16	-0.506728
0.162	-0.609899
0.164	-0.271373
0.166	-0.364279
0.168	-0.21563
0.17	-0.245835
0.172	-0.550457
0.174	-0.483887
0.176	-0.801502
0.178	-9.10046
0.18	12.2086
0.182	10.9123
0.184	10.6211
0.186	10.5984
0.188	10.8953
0.19	10.886
0.192	10.8619
0.194	10.8964
0.196	11.0433
0.198	10.9808
0.2	11.1316
0.202	11.2726
0.204	11.2741
0.206	11.4991
0.208	11.6795
0.21	11.7087
0.212	11.8422
0.214	11.8662
0.216	11.8107
0.218	11.8082
0.22	12.0644
0.222	12.1718
0.224	12.3434
0.226	12.6337
0.228	12.8561
0.23	12.9802
0.232	12.9756
0.234	13.0902
0.236	13.051
0.238	13.1284
0.24	13.2487
0.242	13.4793
0.244	13.5681
0.246	13.6528
0.248	13.9328
0.25	13.9652
0.252	14.1441
0.254	14.2575
0.256	14.1377
0.258	14.3022
0.26	14.6779
0.262	14.5787
0.264	14.7217
0.266	14.9112
0.268	15.2824
0.27	15.2829
0.272	15.3448
0.274	15.6678
0.276	15.7049
0.278	15.6014
0.28	16.0516
0.282	16.0721
0.284	16.2459
0.286	16.422
0.288	16.6215
0.29	16.7581
0.292	16.9548
0.294	17.0098
0.296	17.208
0.298	17.2043
0.3	17.5241
0.302	17.6133
0.304	17.7242
0.306	17.8814
0.308	18.3077
0.31	18.2168
0.312	18.4637
0.314	18.5698
0.316	18.4903
0.318	18.7201
0.32	19.1961
0.322	19.2084
0.324	19.556
0.326	19.6794
0.328	20.1041
0.33	20.1182
0.332	20.166
0.334	20.4355
0.336	20.2155
0.338	20.467
0.34	20.7463
0.342	20.8248
0.344	21.0625
0.346	21.6619
0.348	21.8421
0.35	21.9253
0.352	22.1244
0.354	22.2418
0.356	22.3322
0.358	22.4261
0.36	22.8294
0.362	22.7683
0.364	23.1584
0.366	23.4473
0.368	23.9813
0.37	23.8708
0.372	24.101
0.374	24.1691
0.376	24.3667
0.378	24.514
0.38	24.8198
0.382	25.0982
0.384	25.3275
0.386	25.6254
0.388	26.031
